127.0.0.1 - - [30/Jan/2018:11:35:31 +0530] "GET /samlsso?SAMLRequest=nZPRb9owEMbf91dYfoeEUHXUIqkYqBpSt2WQ7mFvxhzgyLEzn0Ppf187gYpVHUJ7vdx99%2Fn3Xcb3h0qRPViURqd00I8pAS3MWuptSp%2BKh96I3mefxsgrVbNJ43Z6AX8aQEcmiGCdH5sajU0Fdgl2LwU8LR5TunOuZlGkjOBqZ9CxUTyKI2f5HnxNupe%2BMFW0MxX0S6wpmXlFqblrXYRh%2FGv67uZmGAUPiIaSB2MFtF5SuuEKgZL5LKVCc7OqzVaBWm%2FLUvNNXWpZl2aluCi54bJcVSspfDfmHFHuIaXONmEcsYG5Rse1S2kSD0a9eNBL7orBkMWfWXLbT26HvynJrXFGGPVF6o5QYzUzHCUyzStA5gRbTr49sqQfs1XXhOxrUeS9%2FMeyoOTXiXQSSHv2GlnL9rJUfdxLs2MSrWF7vQA%2FhUWzdyGMo3PFTj%2Bp2XcvMZ%2FlRknxQiZKmeepBe7eiPkMKu4uLw0Vue5t2lZWh6ejA%2B0oWeZB%2F2fDldxIsCnttp8TSa5FEr15Pl4mrNvb8Gfp4ODI1FQ1txIDdThw4f5rS7eEnStPlae6gM2Z3NUhXGwTTARpXw5n%2BmzsOtwdCP%2BywnKNtbGui%2B1DP1n37V9AslPi539z9go%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=Ike%2F94DnZjID6RNWBbN4NPKV63dJi%2FLoBxxdQsQVhSSc0sWfV52qdi6ThD%2Fp427rpACmD4bbU8OVeiJtU%2Fplk0TZLTR0PkdoVK8QhBePRJoeohWbnrMieAonDDTm%2F9Z1aClzWSWH6HpPbe4b9fBmlDKhmZsUf%2FFF4Vkd5BYWaEXmf5WHMr831ZERDEYdXWAwEAXL216OSXus9dvD0x2flAvhDvuNXVHfcIoc3Ucjf3dPWvg%2FUej%2FAKqTLGyaPIeV3uWZAlMwQzO8%2FJuOp4H6XvSbS%2FotbRNPQZqKAG0FjIFXdDkm7aBRoBR3dKC3SnCvE7awu06Dfjic8zrW31x%2Fgg%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/css/custom-common.css HTTP/1.1" 200 1080 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/libs/jquery_1.11.3/jquery-1.11.3.js HTTP/1.1" 200 86118 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /logincontext?sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&tenantDomain=carbon.super HTTP/1.1" 200 20 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/images/favicon.png HTTP/1.1" 200 1923 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:28:05 +0530] "POST /samlsso HTTP/1.1" 200 5332 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:49:20 +0530] "GET /samlsso?SAMLRequest=nZNPb9pAEMXv%2FRTW3sHGoS1ZYUcUFDVS2rjg9NDbsh7DJuud7c6akG9f%2F4GIVi1CvY5n3rz9vfH0Zl%2FpYAeOFJqEjYYRC8BILJTZJOwxvx1M2E36bkqi0pbPar81S%2FhZA%2FlgRgTON2NzNFRX4FbgdkrC4%2FI%2BYVvvLQ9DjVLoLZLnk2gShd6JHTQ15V%2BHEqtwixUMn8iyYNEoKiN856Idpt%2Bmr8fjq7D1QIQsuEUnofOSsFJoAhbcLRJWVGjLCp%2FXG4tP5WZjrCoL1Ahrbdf6WSi9VWtjRNNNmSBSO0iYd3U7TlTDnSEvjE9YHI0mg2g0uIryaMLff%2BTjeDi%2B%2FvCDBZlDjxL1J2V6QrUzHAUp4kZUQNxLvpp9uefxMOLrvon45zzPBtnDKmfB9yPpuCXdsDfEO7bnpexhL0sPSXSG3eUC4hgWS%2F8IYRqeKvb6seVfG4m7RYZayddgpjW%2BzB0I%2F0asyaAS%2FvzStqKKQdm1cts%2BnTwYz4JV1up%2Fq4VWpQKXsH77KZH4UiThm%2BfDZULR3UZzlh72PphjZYVT1FKHvZD%2Bv7b0S%2Fip8lw3VJdQnshdHMLZNsllK92U2zN9QVe0dweyeVnuhCGLzvex%2FdVP2n%2F7F5D0mPjp35z%2BAg%3D%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=c0jrcc5fP65m8EO9e2SnhyjAfMDEbthEhhRuRAarD4yHORbbjkl0haRAosajbOkJr%2BMVUKUINZyT6Fd7Qrxrus9B2GFmNhHX8QdWlR0JvDLu52KEWcMdZ%2F1YQ1rDYg7lzWOzcpIyLbgCQGVdVmYDz3SZGnZZPjuO0UWtJpt%2FiW%2BcwiPGKySD9Z0%2FZgjpvKN3xxGmyI%2BZ7%2FLcx0v6qTTc0hfh1gTR8t3xYpOHPefmb8BFCJ0Z8s%2FOCUSwspsqrgSlCXC5JmxYd%2FdutNwniPYhUTX1hOCT4zoSfsga5XAitb%2BYDRwHlA0FQf6crw1x6uUFj%2B%2BJ%2BOEVh%2B7KsQRhuwnNPw%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:24 +0530] "GET /samlsso?SAMLRequest=nZNPj9owEMXv%2FRSR75AQOIC1yYqCVkXatilke%2BjNaybErONxPQ7LfvvmD6xo1SLU62TmzfPvTe7uj5UODuBIoUnYaBixAIzErTK7hD3lD4Mpu08%2F3JGotOXz2pdmDT9rIB%2FMicD5ZmyBhuoK3AbcQUl4Wj8mrPTe8jDUKIUukTyfRtMo9E4coKkp%2FzaUWIUlVjDck2XBslFURvjORTtMv03PJpNx2HogQhY8oJPQeUlYITQBC1bLhMl9ZYtKY7HbiwoBt9bqPVr7jGgRyp2WLy9QStl0UyaI1AES5l3djhPVsDLkhfEJi6PRdBCNBuMoj2Z8POLxZBiNZz9YkDn0KFF%2FVKYnVDvDUZAibkQFxL3km%2FnnRx4PI%2F7cNxH%2FlOfZIPu6yVnw%2FUw6bkk37A3xju11KXvay9JTEp1hd7uAOIfF0j9CuAsvFXv92PIvjcRqmaFW8i2Ya42vCwfCvxNrMqiEv760rajtoOhauW2fTh6MZ8Ema%2FW%2F1UKrQoFLWL%2F9kkh8K5Lw3fPpMmHb3UZzlh6OPlhgZYVT1FKHo5D%2Bv7b0S%2Fil8kI3VNdQXMjdHMLVNsllK92U2zN9Rbdt7w5k87LcCUMWne9j%2B6uftP%2F2LyDpOfHLvzn9BQ%3D%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=BMQ%2FEtkb600BAXYP2C%2F5a6ssINT3axsiXl2bRYiLiq4JOJL8EGNmrIIVYlqy72EkHduLb3FlBfZrzDybG6Q3pLVlIrspgXPMOCSYHsatFDTCbOHiAOVqMc45FxPyKbtoM3zS4hmJ5qXVx4Z3g5DfYJW6%2BeVbCBIAXiHE5bjbMTwH7oRoz4d2cd9EpN1H33UZxU9RQlg2FQZC8D64CpYn00NxtjfRL8eX%2FOfHcVs2k4orYcuPb2cdSG7QUutvMYvoKhlzgCCbf7WqsR31jeggNSjsCDTPeG5A2pAshGAmutHMDn5ofK7n%2B85hM59GlhSvlfrW7nI%2FHV0SMUaYvHyLVQ%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "POST /samlsso HTTP/1.1" 302 - "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL HTTP/1.1" 200 2584 "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/css/Roboto.css HTTP/1.1" 200 301 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/css/custom-common.css HTTP/1.1" 200 1080 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/css/bootstrap.min.css HTTP/1.1" 200 20162 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/libs/jquery_1.11.3/jquery-1.11.3.js HTTP/1.1" 200 86118 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /logincontext?sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&tenantDomain=carbon.super HTTP/1.1" 200 20 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:32 +0530] "GET /authenticationendpoint/images/favicon.png HTTP/1.1" 200 1923 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:01:37 +0530] "POST /samlsso HTTP/1.1" 200 5328 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=766129cc-a276-4843-baa8-4d7cc3b7cbb3&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:43 +0530] "GET /samlsso?SAMLRequest=nZNPb9pAEMXv%2FRTW3sHGQSqssCMKioqUti44PfS2LGO8sH%2FcnTUh3z5eGyIapQj1Op558%2Fb3xpP7o5LBASwKoxMy6EckAM3NRuhtQp7yh96I3KefJsiUrOi0dqVewp8a0AVTRLCuGZsZjbUCuwJ7EByelo8JKZ2raBhKw5ksDTo6ikZR6Cw7QFMT7qXPjQpLo6C%2Fw4oE80ZRaOZaF34Y%2F5oeD4d3ofeAaEjwYCyH1ktCCiYRSLCYJ2RfAuemKGS5Lqq1UnvQG8O0FHupdmsopRE7JrbbphszhigOkBBnaz%2BOWMNCo2PaJSSOBqNeNOjdRXk0psMBHcb90fjzbxJk1jjDjfwidEeotpoahgKpZgqQOk5X02%2BPNO5HdN01If2a51kv%2B7HKSfDrTDr2pBv2GmnL9rpUddpL0lMSrWF7uwA7h0XSdyFMwkvFTj%2Bu6PdGYjHPjBT8JZhKaZ5nFph7I9ZkoJi7vtRXxKZXtK208k9HB9qRYJV5%2FZ81k6IQYBPSbb8kEt%2BKJHzzfLpM2LS30Zylg6MLZkZVzAr01OHIuPuvLd0Seqk8kw3VJRQXcjeHcLWNU%2B6lm7I%2F02djN%2F7ugDcvyy3TWBnrutg%2B9JN23%2F4FJD0nfvk3p68%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=dA33z6mpoyPi4cvmejljFtH%2F3M%2BO9NR0I9EBOYndY0ikKRifZ4WFn299roRxEWhQ06vjMSvbrT84sF6p4YkOIckJVuJtvvhHxZq0tl%2B2VWlHXEMEk0VBncYBD6aCWTbl0tPSLTA0PU0hoXiGf8ArBNaqh6r4%2BQhbcSUkghMv6mPvzfEFKnHOXeyH04OT%2FQlOLzWVIjfJKRNGvsvBQUVNZKjX5C9bFCRlvbkZDcDWVkcW8D5uIQ59UyFSKjSsuaUbYwjiTeGGnUG%2BE8umJ6FMY3fwaVeAq60rX7DOVkc1Jqx9D5updI%2BGKhc0z1Q3eTyL6dfEAfaTcGYewdgRhT6fjg%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:48 +0530] "POST /samlsso HTTP/1.1" 302 - "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:48 +0530] "GET /authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL HTTP/1.1" 200 2584 "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/css/bootstrap.min.css HTTP/1.1" 200 20162 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/css/Roboto.css HTTP/1.1" 200 301 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/css/custom-common.css HTTP/1.1" 200 1080 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/libs/jquery_1.11.3/jquery-1.11.3.js HTTP/1.1" 200 86118 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /authenticationendpoint/images/favicon.png HTTP/1.1" 200 1923 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:49 +0530] "GET /logincontext?sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&tenantDomain=carbon.super HTTP/1.1" 200 20 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:15:11:54 +0530] "POST /samlsso HTTP/1.1" 200 5319 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=3da785d1-1e69-42b1-be97-d7ce0c63ed24&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
